TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,9100,80719.0,86782.0,23.0,0.0,0.0,333.0115898,1.0,47.0,30.39545792,1,0,1,0,0,0
0,46300,120636.0,178823.0,11.0,0.0,0.0,188.0436192,0.0,3.0,40.91514127,0,0,0,0,0,1
0,31800,70680.0,114720.0,5.0,0.0,0.0,115.8502492,11.0,20.0,43.06942356,1,0,1,0,0,0
0,11700,40266.0,59097.0,7.0,0.0,0.0,74.9980986,0.0,15.0,39.49702872,0,0,1,0,0,0
0,25600,111000.0,153000.0,7.0,0.0,0.0,112.6333333,3.0,27.0,34.81826182,0,0,0,1,0,0
0,19100,48730.0,115967.0,15.0,0.0,0.0,264.9150843,0.0,19.0,25.40820478,0,0,0,1,0,0
0,30000,12223.0,35875.06,28.5,0.0,0.0,199.8333333,0.0,15.0,34.81826182,0,0,1,0,0,0
0,33700,83471.0,133221.0,29.0,0.0,0.0,334.5812066,0.0,19.0,39.09556626,0,0,0,0,0,0
0,39700,146341.0,208296.0,5.0,0.0,0.0,139.4367339,0.0,31.0,35.4591605,1,0,0,1,0,0
0,9900,84920.0,201713.0,13.0,0.0,0.0,3.04438414,0.0,8.0,21.05764132,1,0,0,0,0,1
0,10500,47483.0,53877.0,9.0,0.0,0.0,117.0523947,0.0,26.0,21.44628171,0,0,1,0,0,0
0,28500,49461.0,83352.0,21.0,0.0,0.0,210.0250584,0.0,26.0,37.3017641,0,0,1,0,0,0
0,17000,134689.0,158661.0,7.0,0.0,0.0,227.3954647,0.0,19.0,36.42557176,0,0,0,0,0,0
0,19200,68902.0,98737.0,1.0,0.0,0.0,166.8165741,4.0,19.0,33.03507598,0,1,0,0,0,0
0,9600,44553.0,48626.0,20.0,0.0,1.0,226.4521595,0.0,18.0,35.55592289,1,0,0,0,0,0
0,4200,67700.0,77000.0,4.0,0.0,0.0,128.8333333,0.0,31.0,34.81826182,0,0,0,0,1,0
0,17200,43996.0,79419.0,5.0,0.0,0.0,140.973401,0.0,9.0,28.6621734,0,0,0,0,0,0
0,28300,145931.0,239990.0,27.0,0.0,0.0,357.2309538,0.0,19.0,38.26846999,1,0,0,1,0,0
0,24200,242111.0,266670.0,6.0,1.0,0.0,243.0031287,3.0,51.0,36.57538774,1,0,0,0,0,1
0,14900,65843.0,86628.0,7.0,0.0,0.0,288.581891,0.0,20.0,28.27556284,1,0,1,0,0,0
0,16400,82869.0,94390.0,8.0,0.0,2.0,358.0506602,0.0,42.0,39.06062731,0,0,0,1,0,0
0,6400,44968.0,62747.0,0.0,1.0,0.0,101.3914453,0.0,12.0,36.60294734,1,0,1,0,0,0
0,20500,64113.0,98322.0,16.0,0.0,0.0,634.4618926,1.0,23.0,19.57431626,1,0,0,1,0,0
0,5700,71556.0,79538.0,2.0,0.0,0.0,92.64308456,0.0,15.0,41.21001247,1,0,1,0,0,0
0,15200,41049.0,50892.0,1.0,0.0,0.0,276.1673578,1.0,34.0,38.37983372,0,0,0,1,0,0
0,8500,64665.0,72376.0,4.0,0.0,0.0,70.93488077,3.0,20.0,40.30904123,1,0,1,0,0,0
0,3000,104570.0,121729.0,2.0,0.0,0.0,85.8843719,0.0,14.0,32.05978327,1,1,0,0,0,0
0,4000,105164.0,112774.0,1.0,0.0,0.0,94.72487417,0.0,13.0,29.39092806,1,1,0,0,0,0
0,28300,126942.0,166797.0,0.0,0.0,0.0,244.7222847,1.0,23.0,33.394854,0,0,0,0,0,0
0,12300,27859.0,48393.0,10.0,0.0,0.0,82.76016033,0.0,3.0,34.38536707,1,0,1,0,0,0
0,13800,18714.0,47905.0,25.0,0.0,0.0,259.1030228,0.0,19.0,29.47966234,1,1,0,0,0,0
0,31200,14906.0,64767.0,0.0,0.0,0.0,80.35557059,0.0,5.0,35.03907537,0,0,1,0,0,0
0,11200,66868.0,107794.0,10.0,0.0,0.0,152.9298285,1.0,12.0,39.64082898,0,1,0,0,0,0
0,10300,44941.0,60694.0,2.0,0.0,0.0,85.68120512,0.0,20.0,39.53639781,0,0,1,0,0,0
0,8500,55100.0,66900.0,15.0,0.0,0.0,229.2666667,4.0,32.0,34.81826182,0,0,0,1,0,0
0,13300,74609.0,115056.0,6.0,0.0,0.0,77.4451063,2.0,14.0,36.86921264,0,0,1,0,0,0
0,5000,90059.0,113714.0,7.0,0.0,0.0,193.6364469,0.0,28.0,25.89731648,1,0,0,1,0,0
0,13000,88614.0,116994.0,13.0,0.0,2.0,188.8241991,0.0,28.0,32.61950164,1,0,0,1,0,0
0,5900,70973.0,77989.0,7.0,0.0,0.0,120.3794143,0.0,24.0,41.44250046,1,0,1,0,0,0
0,25300,62540.0,101165.0,0.0,0.0,0.0,195.4513312,0.0,25.0,35.20086451,0,0,0,1,0,0
0,14600,68182.0,83091.0,5.0,0.0,0.0,135.8483738,0.0,19.0,24.68413786,0,1,0,0,0,0
0,26200,49323.0,77160.0,23.0,0.0,1.0,286.1816551,0.0,29.0,39.67630465,0,0,1,0,0,0
0,9900,31244.0,44138.0,14.0,0.0,0.0,60.6344698,1.0,9.0,31.68813428,1,0,0,0,0,0
0,18600,48711.0,69611.0,2.0,0.0,0.0,130.2531337,0.0,17.0,33.69118802,1,1,0,0,0,0
0,9000,41153.0,51841.0,10.0,0.0,0.0,210.2826895,0.0,23.0,32.42429306,0,1,0,0,0,0
0,22800,65019.0,74988.0,2.0,0.0,0.0,393.5104724,0.0,23.0,24.05020799,0,0,0,0,1,0
0,35200,239987.0,43028.0,2.0,0.0,1.0,210.1890052,3.0,49.0,41.33662673,0,0,0,0,0,0
0,11100,67366.0,102936.0,9.0,0.0,0.0,213.2814957,0.0,20.0,19.07865117,0,0,1,0,0,0
0,6600,65019.0,48800.0,0.0,0.0,0.0,173.4666667,0.0,0.0,12.21943615,1,0,1,0,0,0
0,8300,61213.0,65798.0,6.0,0.0,0.0,86.29651576,2.0,20.0,41.42687223,1,0,1,0,0,0
0,8000,76600.0,96000.0,2.0,0.0,0.0,73.03333333,2.0,24.0,34.81826182,0,0,0,0,0,0
0,27100,33649.0,63214.0,2.0,0.0,0.0,113.0367365,2.0,6.0,37.83786387,0,1,0,0,0,0
0,27200,61000.0,104044.0,16.0,0.0,1.0,141.9812345,0.0,30.0,39.54650758,0,0,1,0,0,0
0,24400,26366.0,54775.0,13.0,0.0,0.0,101.6362349,2.0,24.0,29.09588127,0,0,1,0,0,0
0,13400,66737.0,71117.0,0.0,0.0,0.0,163.1318589,2.0,34.0,40.94386627,0,0,0,1,0,0
0,22400,127967.0,167764.0,1.0,0.0,0.0,377.8649847,0.0,52.0,36.43872408,0,1,0,0,0,0
0,16200,86021.0,113030.0,20.0,0.0,0.0,284.1597667,0.0,17.0,26.65016531,0,0,1,0,0,0
0,22100,95351.0,117905.0,25.0,0.0,0.0,233.7484518,1.0,27.0,41.52372299,0,0,1,0,0,0
0,7000,52287.0,87972.0,7.0,0.0,0.0,211.2844132,1.0,24.0,33.46140225,1,0,0,1,0,0
0,13400,51225.0,69361.0,0.0,0.0,0.0,261.1896369,0.0,21.0,28.95306771,0,0,1,0,0,0
0,26400,122105.0,165000.0,1.0,0.0,0.0,234.4,2.0,24.0,34.81826182,0,0,0,0,0,0
0,10700,110789.0,126781.0,6.0,0.0,1.0,178.6374675,0.0,19.0,31.88893638,0,0,0,0,0,1
0,20500,41899.0,65418.0,12.0,0.0,2.0,113.4824598,1.0,22.0,43.20659883,0,1,0,0,0,0
0,16600,74784.0,100221.0,1.0,0.0,0.0,90.05044751,0.0,17.0,25.7083938,0,0,0,0,0,0
0,6400,57887.0,74776.0,3.0,0.0,1.0,126.3286437,0.0,22.0,28.75634543,1,0,0,0,0,0
0,21900,10421.0,24808.0,7.0,0.0,0.0,61.28669845,2.0,19.0,40.01662162,0,0,1,0,0,0
0,17200,7044.0,57831.0,0.0,0.0,0.0,330.9709043,0.0,6.0,37.94331514,0,0,0,0,1,0
0,25000,42632.0,71000.0,24.0,0.0,1.0,284.9333333,1.0,30.0,34.81826182,0,0,1,0,0,0
0,8300,59761.0,75081.0,17.0,0.0,0.0,147.9416425,1.0,11.0,31.95922724,0,0,1,0,0,0
0,8300,101150.0,115215.0,23.0,0.0,0.0,130.2563294,0.0,12.0,36.50599948,1,1,0,0,0,0
0,11200,29348.0,87351.0,20.0,0.0,0.0,224.3948946,0.0,11.0,26.1296273,1,0,0,1,0,0
0,15200,8723.0,66817.0,0.0,0.0,0.0,309.5026335,0.0,5.0,37.7638359,0,0,0,0,1,0
0,18200,53646.0,156048.0,20.0,0.0,0.0,232.2971256,0.0,27.0,20.85606753,0,0,0,1,0,0
0,22400,37726.0,59799.0,7.0,0.0,0.0,219.4892985,0.0,12.0,41.14904123,0,0,1,0,0,0
0,15400,65019.0,43899.0,0.0,0.0,0.0,324.5517414,1.0,9.0,27.77956059,1,0,1,0,0,0
0,11000,116361.0,143318.0,15.0,0.0,1.0,181.0707933,1.0,32.0,30.03284549,0,0,0,1,0,0
0,27300,53223.0,86696.0,0.0,0.0,0.0,96.07068788,0.0,22.0,34.51779051,0,1,0,0,0,0
0,28500,65019.0,41763.0,12.0,1.0,0.0,92.8669886,0.0,13.0,21.901856,0,0,1,0,0,0
0,13500,68262.0,93841.0,26.0,0.0,0.0,159.61702,1.0,14.0,40.75298037,1,1,0,0,0,0
0,41200,141705.0,207314.0,6.0,0.0,0.0,144.6224183,0.0,31.0,36.77626356,1,0,0,1,0,0
0,65200,71151.0,143960.0,10.0,0.0,0.0,128.7805143,0.0,12.0,43.19116341,1,1,0,0,0,0
0,21600,108923.0,142716.0,9.0,0.0,0.0,162.446914,0.0,23.0,33.41977874,1,0,0,1,0,0
0,25900,65019.0,33888.0,24.0,0.0,0.0,73.85849672,2.0,14.0,28.24306257,1,0,1,0,0,0
0,7400,82412.0,91326.0,19.0,0.0,1.0,316.9470825,1.0,24.0,37.90875019,0,0,0,0,0,0
0,11100,65019.0,67005.0,7.0,0.0,0.0,364.3759758,0.0,7.0,36.67473432,1,0,1,0,0,0
0,11600,50433.0,107092.0,5.0,0.0,1.0,225.1816913,0.0,9.0,24.95259473,0,0,0,1,0,0
0,9500,35019.0,52710.0,12.0,0.0,0.0,241.5817794,0.0,31.0,38.20866784,0,0,1,0,0,0
0,10300,56127.0,72294.0,28.0,1.0,3.0,184.3457508,0.0,24.0,34.63423561,1,0,1,0,0,0
0,10100,72136.0,89437.0,5.0,0.0,0.0,205.7371252,0.0,15.0,30.79876353,0,0,1,0,0,0
0,15000,72000.0,95000.0,0.0,0.0,0.0,147.1,1.0,18.0,34.81826182,0,0,1,0,0,0
0,10500,60145.0,63268.0,4.0,0.0,0.0,122.4960779,0.0,34.0,36.73687075,1,0,1,0,0,0
0,14800,63508.0,87310.0,2.0,0.0,0.0,127.1652299,3.0,10.0,38.95372268,0,0,1,0,0,0
0,10700,67065.0,96171.0,9.0,0.0,0.0,205.0076003,3.0,28.0,41.58720119,0,1,0,0,0,0
0,51400,65019.0,79910.0,13.0,1.0,0.0,169.9121678,0.0,21.0,26.25179842,1,0,0,0,0,1
0,18500,14111.0,71628.0,7.0,0.0,0.0,246.9909305,0.0,22.0,39.61154172,0,1,0,0,0,0
0,11300,65019.0,28600.0,20.0,0.0,0.0,190.0312176,0.0,15.0,39.00867302,1,1,0,0,0,0
0,22100,92724.0,126348.0,11.0,0.0,0.0,122.2657812,1.0,24.0,30.84350527,1,0,0,0,0,0
0,9500,21900.0,35250.0,16.0,0.0,0.0,59.86666667,1.0,10.0,34.81826182,1,0,0,0,0,0
0,14700,14275.0,90376.0,14.0,0.0,1.0,273.6025171,0.0,23.0,26.84247974,1,0,1,0,0,0
0,32800,13781.0,43371.0,28.0,0.0,0.0,203.8393048,0.0,14.0,40.65777994,0,0,1,0,0,0
0,6100,65019.0,35250.0,7.0,0.0,0.0,303.0,0.0,12.0,34.81826182,1,0,1,0,0,0
0,23700,144373.0,180927.0,5.0,0.0,0.0,175.8153754,5.0,43.0,40.31579003,0,0,0,1,0,0
0,11100,59232.0,71157.0,5.0,0.0,0.0,108.2171605,0.0,24.0,40.09183182,0,0,0,0,0,0
0,25600,196689.0,247025.0,8.0,0.0,0.0,105.425354,1.0,25.0,42.6702753,0,0,1,0,0,0
0,19500,94543.0,127718.0,11.0,0.0,0.0,132.4078556,0.0,24.0,30.85706709,0,0,0,1,0,0
0,10900,22513.0,52355.0,1.0,0.0,0.0,248.5834087,0.0,10.0,39.20462501,1,0,1,0,0,0
0,10000,127319.0,194992.0,1.0,0.0,1.0,337.6899717,0.0,16.0,41.44750595,1,1,0,0,0,0
0,6200,133882.0,155222.0,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366,1,0,0,1,0,0
0,42800,6929.0,67573.0,7.0,0.0,0.0,299.3808919,0.0,19.0,14.04201152,1,1,0,0,0,0
0,24400,112178.0,159638.0,17.0,0.0,0.0,197.9695585,0.0,26.0,33.13017589,0,0,0,0,0,0
0,11600,129432.0,198705.0,0.0,0.0,0.0,341.0473292,0.0,16.0,39.96325851,1,1,0,0,0,0
0,53500,179116.0,257688.0,5.0,0.0,0.0,232.5959521,1.0,33.0,39.78989915,0,0,0,1,0,0
0,9300,65019.0,44108.0,7.0,0.0,0.0,290.818074,0.0,12.0,29.74359996,1,0,1,0,0,0
0,31600,11478.0,66275.0,1.0,0.0,0.0,97.19863392,1.0,5.0,35.94520575,0,0,1,0,0,0
0,27200,101680.0,134864.0,10.0,0.0,1.0,150.596198,0.0,29.0,40.88049467,0,1,0,0,0,0
0,52200,65019.0,81115.0,10.0,0.0,0.0,173.2142842,1.0,21.0,24.98188282,1,0,0,0,0,1
0,80600,16337.0,109370.0,28.0,0.0,0.0,137.4399914,0.0,14.0,34.20200503,1,0,1,0,0,0
0,13900,78442.0,105065.0,0.0,0.0,0.0,71.55047746,0.0,19.0,34.75170874,1,0,0,1,0,0
0,7100,25896.0,33580.0,1.0,0.0,0.0,29.85636517,9.0,7.0,28.27147416,0,0,1,0,0,0
0,8200,80989.0,105080.0,1.0,0.0,0.0,81.3547953,1.0,24.0,38.4757705,0,0,0,0,0,0
0,17200,89507.0,121047.0,14.0,0.0,0.0,118.866134,1.0,9.0,34.6028274,0,0,1,0,0,0
0,26000,81764.0,118388.0,9.0,0.0,0.0,130.1924181,0.0,18.0,28.15413466,0,0,0,1,0,0
0,18100,57864.0,164069.0,19.0,0.0,0.0,247.545271,0.0,27.0,21.46927181,0,0,0,1,0,0
0,25900,152071.0,185893.0,0.0,0.0,0.0,185.543512,0.0,16.0,40.6422789,1,0,0,0,0,1
0,7800,55000.0,62800.0,6.0,0.0,0.0,123.0333333,0.0,34.0,34.81826182,1,0,1,0,0,0
0,17400,55575.0,78661.0,17.0,1.0,0.0,198.9896005,1.0,20.0,38.99143137,0,0,1,0,0,0
0,22000,71664.0,98015.0,9.0,0.0,0.0,191.3136088,1.0,19.0,34.92102106,0,0,0,0,0,0
0,53000,180371.0,256589.0,4.0,0.0,0.0,240.157802,1.0,33.0,36.47761781,0,0,0,1,0,0
0,8500,41210.0,45175.0,9.0,0.0,0.0,209.4940947,1.0,22.0,29.96408198,0,1,0,0,0,0
0,11700,95411.0,117927.0,14.0,0.0,0.0,177.9266958,1.0,17.0,34.49056413,0,0,0,1,0,0
0,17100,92853.0,130864.0,6.0,0.0,0.0,244.7288109,3.0,41.0,37.49264563,0,0,0,0,0,0
0,15600,102881.0,117868.0,11.0,0.0,0.0,287.4411309,2.0,19.0,31.75987679,0,0,1,0,0,0
0,10200,77571.0,102732.0,6.0,0.0,0.0,100.6296635,0.0,34.0,37.36151357,1,0,0,1,0,0
0,13900,85358.0,101401.0,0.0,0.0,0.0,145.7941061,0.0,22.0,40.11441144,0,0,1,0,0,0
0,7600,65019.0,40341.0,3.0,0.0,0.0,265.0204754,1.0,25.0,43.30010531,1,0,1,0,0,0
0,12000,36346.0,54000.0,7.0,0.0,0.0,114.6666667,2.0,19.0,34.81826182,0,0,1,0,0,0
0,17700,36253.0,57420.0,3.0,0.0,0.0,267.7835088,1.0,34.0,37.93457008,0,0,0,1,0,0
0,17100,56791.0,94396.0,7.0,0.0,0.0,110.2940878,1.0,21.0,36.1073409,0,0,0,1,0,0
0,28900,102108.0,147463.0,19.0,0.0,0.0,205.8658949,0.0,13.0,41.65421132,0,0,0,0,0,0
0,11000,21780.0,85505.0,19.0,0.0,0.0,240.682581,0.0,10.0,24.40433511,1,0,0,1,0,0
0,22400,71784.0,101695.0,7.0,2.0,1.0,239.903304,2.0,14.0,42.81636756,0,0,1,0,0,0
0,8200,171456.0,246758.0,7.0,0.0,0.0,138.1548182,0.0,21.0,40.33786076,0,0,0,0,1,0
0,17300,35070.0,63862.0,16.0,0.0,0.0,125.1315694,1.0,17.0,37.93651965,0,0,1,0,0,0
0,22500,52000.0,87250.0,7.0,0.0,0.0,232.3333333,1.0,20.0,34.81826182,0,0,1,0,0,0
0,27700,63962.0,101676.0,15.0,0.0,1.0,138.5694126,0.0,30.0,37.38458848,0,0,1,0,0,0
0,13700,27536.0,45819.0,7.0,0.0,0.0,73.45576587,2.0,12.0,28.70919291,1,0,1,0,0,0
0,17600,106381.0,134476.0,0.0,0.0,0.0,294.0732541,0.0,47.0,38.58165872,0,0,1,0,0,0
0,29300,68024.0,115954.0,6.0,0.0,0.0,109.9150205,11.0,21.0,44.36917076,1,0,1,0,0,0
0,9600,73000.0,99600.0,4.5,0.0,1.0,93.33333333,1.0,34.0,34.81826182,1,0,0,1,0,0
0,30600,54372.0,78653.0,0.0,0.0,0.0,156.4135697,3.0,19.0,40.61109433,0,1,0,0,0,0
0,9500,55862.0,62965.0,15.0,0.0,4.0,223.103914,0.0,36.0,26.14117805,0,0,1,0,0,0
0,28100,112564.0,162129.0,7.0,0.0,0.0,115.564462,2.0,26.0,33.09168147,0,0,0,1,0,0
0,14700,30306.0,44195.0,9.0,0.0,1.0,87.43122628,2.0,12.0,29.40493516,1,0,1,0,0,0
0,15700,122646.0,204282.0,2.0,0.0,0.0,201.9237078,0.0,17.0,26.31831366,0,0,1,0,0,0
0,21600,93937.0,147792.0,23.0,0.0,0.0,156.6673122,0.0,25.0,40.19063608,0,0,0,1,0,0
0,12200,57112.0,76050.0,1.0,0.0,0.0,235.2292688,0.0,9.0,35.11318533,0,0,1,0,0,0
0,8600,66366.0,75957.0,8.0,0.0,0.0,72.91672107,2.0,25.0,39.66040874,0,0,0,1,0,0
0,16500,8795.0,164000.0,23.0,0.0,0.0,76.06666667,2.0,21.0,34.81826182,1,0,0,0,0,0
0,16700,86076.0,130341.0,12.0,0.0,0.0,295.9543396,0.0,18.0,28.44799241,0,0,0,1,0,0
0,4000,65019.0,45760.0,0.0,0.0,0.0,173.4666667,0.0,0.0,34.81826182,1,0,1,0,0,0
0,22100,33435.0,52340.0,4.0,1.0,0.0,134.0000742,0.0,10.0,24.02393073,1,0,0,0,0,1
0,24400,65233.0,96473.0,15.0,0.0,0.0,80.09869097,1.0,17.0,35.44294677,0,0,1,0,0,0
0,12900,59191.0,72716.0,2.0,0.0,0.0,175.170441,1.0,17.0,35.55817128,0,0,1,0,0,0
0,23900,65019.0,151738.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,16.42639471,0,0,1,0,0,0
0,11300,61810.0,79817.0,6.0,0.0,0.0,98.2241442,1.0,14.0,25.52507894,0,1,0,0,0,0
0,24100,184697.0,238729.0,2.0,0.0,0.0,317.6925568,0.0,26.0,37.78203628,0,0,0,1,0,0
0,26400,59288.0,87753.0,8.0,1.0,1.0,145.8824924,3.0,29.0,38.97248671,0,0,1,0,0,0
0,33100,238018.0,44379.0,3.0,0.0,2.0,195.3652599,3.0,49.0,40.41559886,0,0,0,0,0,0
0,20300,90048.0,129230.0,13.0,0.0,0.0,134.9425973,0.0,25.0,30.23655406,0,0,0,1,0,0
0,31800,126316.0,180750.0,14.0,0.0,0.0,167.8572559,2.0,28.0,42.63343718,0,0,0,0,0,0
0,27700,120070.0,153652.0,4.0,0.0,0.0,300.1680612,2.0,35.0,43.92019123,0,1,0,0,0,0
0,15700,64793.0,99157.0,22.0,0.0,0.0,244.7316736,1.0,23.0,38.32818888,1,0,0,1,0,0
0,9800,58936.0,78078.0,19.0,0.0,0.0,152.1401257,0.0,11.0,32.18876052,0,0,1,0,0,0
0,15200,102699.0,121925.0,2.0,0.0,0.0,155.9201487,0.0,22.0,36.74563904,1,1,0,0,0,0
0,12000,30777.0,43157.0,8.0,0.0,0.0,151.699431,7.0,28.0,38.17774295,0,0,1,0,0,0
0,26000,107291.0,137426.0,9.0,2.0,0.0,191.57344,4.0,18.0,40.76740141,0,0,0,0,0,0
0,19500,92663.0,152627.0,3.0,0.0,0.0,106.7126279,0.0,16.0,35.3676568,1,0,0,1,0,0
0,28400,197852.0,243593.0,10.0,0.0,0.0,111.1086801,2.0,26.0,41.21496534,0,0,1,0,0,0
0,78700,22762.0,102997.0,25.0,0.0,0.0,146.6328416,0.0,13.0,34.30020182,1,0,1,0,0,0
0,12900,102905.0,117694.0,1.0,0.0,0.0,137.1424731,1.0,21.0,35.86546621,1,1,0,0,0,0
0,14200,60570.0,74648.0,2.0,0.0,0.0,137.8411053,2.0,35.0,40.2897613,0,0,0,1,0,0
0,24000,59300.0,88000.0,16.0,0.0,0.0,97.93333333,1.0,17.0,34.81826182,0,0,1,0,0,0
0,12000,43000.0,64000.0,1.0,0.0,0.0,262.9666667,0.0,21.0,34.81826182,0,0,1,0,0,0
0,23900,31992.0,57986.0,7.0,0.0,0.0,226.2432432,0.0,12.0,38.67184311,0,0,1,0,0,0
0,12600,85335.0,97094.0,2.0,0.0,0.0,116.086609,1.0,32.0,40.84524619,0,0,1,0,0,0
0,19000,62356.0,92299.0,0.0,0.0,0.0,60.29414318,0.0,23.0,34.8169595,0,1,0,0,0,0
0,12600,37699.0,59874.0,22.0,0.0,0.0,114.2359516,0.0,23.0,38.68267604,1,0,1,0,0,0
0,13700,96597.0,120380.0,13.0,0.0,0.0,181.4048504,1.0,17.0,34.31543721,0,0,0,1,0,0
0,8200,51730.0,59025.0,16.0,0.0,3.0,220.8132902,0.0,37.0,24.38009265,0,0,1,0,0,0
0,16200,76211.0,104348.0,0.0,0.0,0.0,141.0468244,1.0,18.0,33.33441192,0,0,1,0,0,0
0,16500,52030.0,158296.0,20.0,0.0,0.0,218.5392657,0.0,27.0,22.48479175,0,0,0,1,0,0
0,25400,138132.0,243327.0,27.0,0.0,0.0,349.9409295,0.0,19.0,37.82005452,1,0,0,1,0,0
0,5300,73698.0,84427.0,4.0,0.0,0.0,173.4666667,0.0,21.29609620076682,19.13120118,0,0,1,0,0,0
0,23900,80406.0,108122.0,17.0,0.0,0.0,211.9232754,0.0,13.0,41.4948398,0,0,1,0,0,0
0,5000,39000.0,50340.0,10.0,0.0,0.0,179.8333333,0.0,19.0,34.81826182,1,1,0,0,0,0
0,18800,77025.0,103322.0,8.0,0.0,0.0,87.1337221,0.0,15.0,33.40589684,1,0,0,1,0,0
0,7000,58339.0,72432.0,10.0,0.0,1.0,197.3383979,0.0,24.0,39.84308734,1,0,0,0,0,0
0,17400,11147.0,166496.0,23.0,0.0,0.0,73.46751776,1.0,19.0,29.53166415,1,0,0,0,0,0
0,15800,103537.0,111139.0,3.0,0.0,1.0,252.2677576,1.0,34.0,27.67406397,0,1,0,0,0,0
0,27100,20497.0,74244.0,7.0,1.0,2.0,93.06034262,1.0,25.0,27.36133981,0,0,1,0,0,0
0,9200,92395.0,114494.0,24.0,0.0,0.0,130.3767882,1.0,11.0,39.11215036,1,1,0,0,0,0
0,30300,109859.0,153240.0,10.0,0.0,0.0,172.6879798,0.0,17.0,34.54949648,0,0,0,1,0,0
0,11700,56990.0,83334.0,4.0,0.0,2.0,177.4326989,0.0,13.0,30.9986945,1,0,1,0,0,0
0,13300,85532.0,115800.0,11.0,0.0,1.0,175.1914887,0.0,27.0,34.23139353,1,0,0,1,0,0
0,24700,23231.0,54024.0,24.0,0.0,0.0,118.1540915,0.0,11.0,23.26522492,0,0,1,0,0,0
0,21200,70096.0,108632.0,4.0,0.0,0.0,200.0149175,1.0,13.0,29.64128644,1,0,1,0,0,0
0,3200,67848.0,74566.0,10.0,0.0,1.0,206.4266021,0.0,25.0,40.11567728,1,0,0,0,0,0
0,23800,65019.0,55669.0,7.0,0.0,1.0,308.4251258,0.0,18.0,37.65407524,0,0,1,0,0,0
0,6900,51384.0,84689.0,4.0,0.0,0.0,224.2470369,3.0,29.0,30.52615072,0,0,1,0,0,0
0,17100,91502.0,113251.0,18.0,0.0,0.0,289.9544006,0.0,16.0,24.45832061,0,0,1,0,0,0
0,19000,122000.0,158000.0,2.0,0.0,1.0,374.0333333,0.0,52.0,34.81826182,0,1,0,0,0,0
0,18800,98582.0,122597.0,1.0,0.0,0.0,307.5247903,1.0,20.0,39.39416893,1,0,0,0,0,0
0,50900,42541.0,68483.0,5.0,1.0,0.0,181.3903357,1.0,15.0,30.9097129,0,1,0,0,0,0
0,12200,61929.0,83102.0,14.0,0.0,0.0,238.5249274,1.0,32.0,44.44967097,1,1,0,0,0,0
0,31900,104092.0,143832.0,15.0,0.0,0.0,235.2018195,1.0,40.0,43.69152442,0,0,1,0,0,0
0,21900,53458.0,77455.0,10.0,0.0,0.0,192.8877492,1.0,42.0,40.95631078,0,0,0,1,0,0
0,25600,241570.0,264772.0,4.0,1.0,0.0,260.7419889,2.0,50.0,37.37997465,1,0,0,0,0,1
0,25900,145700.0,211151.0,6.0,0.0,0.0,182.1713721,1.0,27.0,38.48048457,1,0,0,1,0,0
0,22600,61503.0,101786.0,17.0,0.0,0.0,622.3557677,1.0,24.0,21.68666861,1,0,0,1,0,0
0,89000,54576.0,92937.0,16.0,0.0,0.0,208.6920698,0.0,15.0,35.85997068,0,0,1,0,0,0
0,16400,62018.0,91832.0,9.0,0.0,0.0,202.3225002,0.0,19.0,20.38046421,0,0,0,1,0,0
0,15200,59745.0,81269.0,8.0,0.0,0.0,173.4666667,0.0,21.29609620076682,26.98558122,0,0,1,0,0,0
0,21300,145324.0,179995.0,5.0,0.0,0.0,199.4767352,5.0,42.0,39.83964014,0,0,0,1,0,0
0,12900,105638.0,112608.0,17.0,0.0,2.0,208.3068822,2.0,16.0,39.67790581,0,0,1,0,0,0
0,23500,90246.0,119320.0,22.0,0.0,0.0,239.2596449,1.0,26.0,41.33669648,0,0,1,0,0,0
0,15700,46423.0,72198.0,0.0,0.0,2.0,267.4388553,1.0,10.0,36.52931958,0,0,1,0,0,0
0,20200,88020.0,139200.0,10.0,0.0,0.0,99.04640244,3.0,15.0,39.91695729,0,0,1,0,0,0
0,8000,82547.0,105361.0,24.0,0.0,0.0,52.59326412,2.0,13.0,32.16092259,0,0,0,1,0,0
0,8400,39991.0,58511.0,10.0,0.0,0.0,176.9961117,0.0,19.0,24.29863608,1,1,0,0,0,0
0,6100,91704.0,114799.0,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624,1,1,0,0,0,0
0,18500,10934.0,66367.0,1.0,0.0,0.0,326.5673282,0.0,5.0,38.15167101,0,0,0,0,1,0
0,11300,77846.0,101984.0,5.0,0.0,0.0,112.3848455,1.0,27.0,28.29873364,1,0,0,1,0,0
0,18500,23618.0,37539.0,1.0,0.0,0.0,199.7237771,0.0,15.0,36.9827292,0,1,0,0,0,0
0,5000,68739.0,93435.0,3.0,0.0,0.0,148.7204047,0.0,23.0,36.66927861,0,0,0,0,0,0
0,11700,37093.0,62116.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,37.01094877,0,0,0,0,0,0
