LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,TARGET
6655,64423.92812810401,121654.52239401963,3.8439695601059167,0.8276382084784293,0.34472358304314143,66.39306414862122,0.0,9.034170749129425,34.81826182,1,0,1,0,0,0,1
25408,86648.71362310031,116361.92439517843,2.0,0.0,0.0,153.10622764616312,3.3749088500763755,30.58375869964358,49.16684583700986,0,0,0,0,0,0,1
20483,54178.94017805567,88720.41642722848,6.605444814491851,0.0,0.11273005300232819,179.07310799889143,0.0,20.811797048351274,34.81826182,0,0,1,0,0,0,1
5847,48398.98084108508,59998.195379020915,0.6735611300212985,0.6372901444681094,0.0,84.42364469355164,4.5491605778724375,30.3830930338303,34.81826182,0,0,0,0,0,0,1
12321,5677.863117790026,54613.92205297544,3.6346768063142103,2.3173384031571054,2.3173384031571054,234.12067267560246,3.0,16.317338403157105,24.08070430993947,1,0,1,0,0,0,1
31346,96086.79562421037,137338.0475656312,16.82369543820267,0.0,2.0,329.33973728043117,1.6078984794008897,26.39210152059911,17.838904898640482,0,0,0,0,0,0,1
9063,66765.8866024993,76746.87941722291,2.281954395805401,0.0,0.0,105.05580962037776,0.0,18.566333924659098,35.78181847129807,0,0,0,0,0,0,1
8503,131097.12415333404,161037.5842792129,14.221545766936803,0.0,1.2061559334105147,111.60140754486511,0.0,15.689825405711897,34.748346339995656,1,0,0,0,0,0,1
15224,73498.31287287522,105052.98828895585,1.4998895184514254,0.0,2.1249723796128563,204.73231763879238,1.9375138101935718,24.31265191212929,34.370096792318904,0,0,0,0,0,0,1
16676,51502.68213424487,77784.20224708528,2.3596629215245204,0.719325843049041,0.719325843049041,117.2667825228376,0.3596629215245205,24.74617978250534,38.19855453245045,0,0,0,0,0,0,1
17999,95466.32116650276,112998.80076363792,11.244284524655448,1.5022861901378206,2.2488569049310896,186.03960883249906,0.5007620633792735,38.50381031689637,69.25595881453063,0,0,0,0,0,0,1
11197,186035.36358321444,226560.5105120601,0.8592392511469327,0.0,0.0,71.25467440657175,0.0,4.429619625573467,30.35347892473903,1,0,0,1,0,0,1
18403,62017.12839980967,84992.48050780181,6.51169531891268,2.25584765945634,2.2402539009061004,156.6593592855535,2.0,56.31042581438218,39.04304564292679,0,0,0,0,0,0,1
11754,69167.37353458499,105276.66966434367,6.592259517369917,0.0,2.592259517369917,230.45080944837983,0.6759675603287604,27.212421715726116,35.24100234673657,0,0,0,0,0,0,1
27151,59706.9505022089,97275.9340029452,5.275934002945201,0.0,1.0,88.43560750664989,3.155082496318499,29.7069505022089,34.81826182,0,0,0,0,0,0,1
15218,109487.35288901064,153936.08961458958,0.6060095610676874,3.0,2.0,107.72931763978615,1.1212019122135375,32.484470751900886,38.180529642003705,0,0,0,0,0,0,1
5889,43423.13082313185,57411.39275329216,6.753420738018979,0.0,0.6118712751153286,137.94149223798075,0.6118712751153286,25.67122765069197,34.81826182,0,0,0,0,0,0,1
24431,131164.07759168893,167120.30375703552,6.83961282302053,0.0,0.0,238.44956071657907,0.683961282302053,29.316038717697946,36.47120063798053,0,0,0,1,0,0,1
31716,65019.0,57927.321863167934,4.868056892549101,0.7724672416147588,3.0,212.53508777430113,7.952205174532829,17.957925859008135,9.397109049368229,0,0,1,0,0,0,1
21495,40680.103604795826,89235.5,2.466276863650047,1.0,1.0674462726999054,193.7064469448178,0.0,17.423261696933206,45.648369417591795,0,0,0,0,0,0,1
1863,28462.37721503541,42665.38028439394,10.169199670097296,0.0,0.0,84.39908389603545,0.1278154353696468,9.022523482957174,36.62074658666099,1,0,1,0,0,0,1
14249,100893.9018962816,121620.57205982461,0.14848996545440762,0.0,0.0,139.89238461069954,0.09899331030293856,20.59395986181763,44.69301120456012,0,0,0,1,0,0,1
19857,71480.20798781922,108858.29239514646,9.89805859043749,0.0,0.4077656382500434,174.81699983916323,0.10194140956251085,20.55232186975697,34.08711506933458,0,0,0,0,0,0,1
7988,83757.26400788785,100781.2045758526,4.314826096273879,1.5171070341621682,0.0,96.3484451414196,0.49429765527927727,6.539916413045059,34.81826182,0,0,0,0,0,0,1
39950,65019.0,58355.9503886201,2.323113581297682,0.5361031341456189,0.35740208943041263,210.71187922483534,1.5361031341456188,20.539732386171394,34.81826182,0,0,0,0,0,0,1
20000,142702.07527020675,188231.84138569087,0.7253957025375655,2.0,3.5958494595864883,216.3351283426749,2.5958494595864883,15.170946217105417,34.81826182,0,0,0,0,0,0,1
23252,187380.48877772153,227222.67094265093,8.487576669232668,0.0,1.8843174980754984,147.83040187148023,0.6281058326918328,26.256211665383667,37.32662804031064,0,0,0,0,0,0,1
17082,89830.72849430366,115164.80606735976,16.78628168648457,0.0,2.505581797920703,114.01131615707747,0.4944182020792969,23.494418202079295,34.81826182,0,0,0,0,0,0,1
25456,61086.5457990325,91927.5620990168,4.869973634115729,0.0,0.7390933059894792,196.03888118474592,1.5654401640631248,20.13088032812625,10.45573476086279,0,0,0,0,0,0,1
24154,164173.99196643138,225156.73701549886,2.013351118756674,0.0,0.0,173.54833104283912,0.020026678135010578,21.2941195929969,31.58594942319413,0,0,0,0,0,0,1
23639,153016.2370157309,178408.3953660664,3.5865761146997244,0.0,0.0,154.56835298768618,1.1495893843109886,24.37236974533795,41.718289222834315,0,0,0,0,0,0,1
13623,32766.4923825258,215943.62277903047,7.935912679029851,6.9679563395149255,1.9679563395149258,131.74782292207817,7.559854465049753,33.39963616262438,34.81826182,0,0,0,0,0,0,1
29249,68308.82127471498,104800.70902116908,4.267946800849209,0.0,1.0,116.38716111999305,1.426883312367311,25.877400251592267,40.117967518101636,0,0,0,0,0,0,1
5000,65295.84159560535,74603.64146953894,17.24478156425992,0.0,0.0,169.60332876736575,0.0,22.10441643417011,34.81826182,0,0,0,0,0,0,1
13887,63918.2151350815,109967.94482687602,2.4750708902294596,2.574787329311621,0.4750708902294597,174.18776284981305,1.5249291097705404,20.674503768393784,37.29486884258824,0,0,0,0,0,0,1
21006,83299.00351521476,119451.42352137508,35.42823475833856,0.0,0.0,101.18726708189922,3.38425967183872,26.27083147672576,49.2925474242443,0,0,0,0,0,0,1
7092,65121.48626979064,76636.43741465113,8.898512053651977,0.239453901380005,0.0,71.84685361844264,0.1197269506900025,11.119726950690003,40.48056930171594,0,0,0,0,0,0,1
17048,52809.79518698114,78027.67195769443,2.20287359013514,0.0,0.0,65.32708669598517,0.0,11.176666822783815,34.77263836871001,0,0,1,0,0,0,1
7930,34004.94012270913,48244.877516842214,3.0,0.0,0.0,106.29871681910421,0.0,14.399300096241205,34.81826182,0,0,1,0,0,0,1
6498,65009.46257189718,95564.21708243957,23.011819400890673,0.5019699001484458,1.5059097004453372,121.17813541780455,0.5019699001484458,27.67307352236336,37.76264242489333,0,0,1,0,0,0,1
6799,20089.670183405513,32166.09183719196,4.400689795369648,0.4006897953696482,0.2671265302464323,134.17910326601944,1.2671265302464323,15.732873469753567,34.81826182,0,0,1,0,0,0,1
12398,94029.35229896686,111978.47498075764,4.009784099655617,0.0,0.0,173.2579392400279,0.029352298966849766,0.32287528863535186,34.81826182,0,0,0,0,0,0,1
18542,63898.57498317052,121431.15716378628,16.71307872051762,0.0,4.228692127948238,327.8917165903776,0.0,24.573842558964763,34.81826182,0,0,0,0,0,0,1
5607,15557.596289622175,89235.5,15.037961977530315,1.5848152089878738,3.9620380224696845,127.42778487890226,0.7924076044939369,17.099429297147744,28.360695652257018,0,0,1,0,0,0,1
9459,24700.3815812137,43574.673896688124,18.30748075106876,0.0,2.9560741784187488,115.25234431961916,0.17570328632500543,18.9121483568375,34.81826182,0,0,1,0,0,0,1
7607,56866.13078970734,64028.5546975337,8.232249802696524,1.6071666228214496,0.0,132.3502607379128,1.5713335087142015,22.0,40.08262651445381,0,0,1,0,0,0,1
20820,124882.73425207143,164648.20275621428,1.8592811024857117,0.0,0.2345314958571474,297.1290338774228,0.1172657479285737,30.469062991714296,34.81826182,0,0,0,0,0,0,1
6754,65019.0,89235.5,10.674240361524447,0.0,0.0,113.92558024130648,1.5736533132486419,18.705386747005434,34.81826182,0,0,0,0,0,0,1
2295,27827.3667247747,40656.811185268736,11.878995367832733,0.0,0.0,69.39152833840939,1.9193302452218224,20.951293187883692,34.81826182,1,0,0,0,0,0,1
19633,94456.97139835168,123736.10244204012,18.550875933474757,0.02401732976070825,1.9519653404785835,93.31965396815623,0.02401732976070825,21.927948010717877,83.18871666943622,0,0,0,0,0,0,1
32652,17296.208007676778,89235.5,2.817671571269537,3.3627859521158947,0.27255719042317894,141.97718348212808,9.637214047884106,12.998129094654969,34.81826182,0,0,0,0,0,0,1
6111,66183.73148740122,86548.7660371003,5.487660371002935,0.6446199469995807,2.066140159001258,200.98417313023043,0.0,17.239881378010903,34.81826182,0,0,0,0,0,0,1
22321,52331.681452818644,76916.92624795131,12.873049686453726,0.0,0.0,179.8011674781072,0.0,5.051227429574751,34.39304951199206,0,0,0,0,0,0,1
23427,46835.50743070377,78328.98513859246,16.02348025160075,1.671014861407546,0.835507430703773,106.29518673324657,0.32898513859245404,26.519566876333958,34.81826182,0,0,1,0,0,0,1
30224,65019.0,51902.8108371169,1.7570009778582676,0.7476663407139108,2.4953326814278216,170.29715299963033,7.7289970664251975,15.0,10.725538387588488,0,0,0,0,0,0,1
42682,48963.385401847976,100004.45583899123,7.393232239294928,0.0,0.5118630845227857,207.885724732569,1.0237261690455715,30.166083183319,39.17948618201556,0,0,0,0,0,0,1
8260,32595.02422801368,38676.72531494694,2.118448602511354,0.0,0.0,170.67222241315943,0.23689720502270784,3.079663665295202,35.810740319898244,0,0,0,0,0,0,1
17042,48173.6345059565,73051.76995683191,5.403812372263637,0.3192375255472727,1.5961876277363634,65.60385614615558,0.3192375255472727,7.830850306567273,32.60717055926534,0,0,0,0,0,0,1
15942,70498.6170710091,88998.09907751088,19.794286117926443,0.0,1.9314287059754807,114.86539363643128,0.6438095686584936,9.369524392560416,33.595103668038625,0,0,0,0,0,0,1
10853,41157.42483642311,59428.44282015568,2.0,0.0,0.0,73.91068092755333,0.914491487750911,17.486948926505466,34.81826182,0,0,1,0,0,0,1
21736,70443.00950688374,100949.0396775611,2.2774207234248585,0.7445158553150283,1.7883890127948021,63.834201979929595,5.211610987205198,41.84644394882079,34.74472754826298,0,0,0,0,0,0,1
4127,63749.26424781253,71126.64202084008,6.677171731272564,0.0,0.0,159.81056083571266,1.830707067181859,22.383838339773238,40.79442410621919,0,0,0,0,0,0,1
27060,98643.66950118964,133013.2070787757,14.444659684471763,0.0,1.525954624596235,303.3233505976544,2.4740453754037652,30.740453754037652,13.507361155834987,0,0,0,0,0,0,1
12239,96409.4822135618,110233.04637672135,4.803160737853934,0.0,0.0,156.33257090557203,2.4094822135618,26.504304349179797,34.81826182,0,0,0,0,0,0,1
3909,53462.359026955324,64391.023767785846,8.689034818020646,0.591464216770819,1.774392650312457,102.93649456584724,1.225607349687543,18.634143132916723,37.38511183753363,0,0,0,0,0,0,1
16830,87331.85106329218,155582.78017394003,3.0626742685796717,0.012534853715934435,0.031337134289835866,1148.958863824005,0.0,0.150418244591215,34.7841091355733,0,0,0,0,0,0,1
26027,64214.085560643754,89875.76321117919,16.18322973961739,0.0,1.7879572077565218,195.88117707021243,0.0,20.939786038782607,24.948083280160613,0,0,1,0,0,0,1
10616,57712.54209473201,66522.01305370448,2.667828136661967,0.3339140683309836,0.0,80.8375766211567,6.664343726676066,17.660859316690164,43.42395869257578,0,0,1,0,0,0,1
11397,58492.53009830554,80442.37224916917,12.512302823920695,0.0,2.502460564784139,274.4207441452455,0.5024605647841393,23.453249269101356,34.81826182,0,0,0,0,0,0,1
15546,82920.97713906727,104577.28213290602,4.39722343121236,0.0,0.3493058578030901,29.376348314545936,0.8835647140656366,35.23287057186873,57.63852455991042,0,0,0,0,0,0,1
19571,96027.51693349397,123320.3546463384,14.451348367638131,0.0,1.4314185459547664,83.1080788123586,0.0,18.30422054870598,71.22845129717236,0,0,0,0,0,0,1
15514,53655.001251442736,77866.93545962412,2.4628848284775944,0.6943272427163913,3.842787928806014,86.25203356778837,0.0,17.85153931391038,35.43340425223276,0,0,0,0,0,0,1
26927,62481.501568624335,102127.18009208303,2.3092298618754494,0.0,4.127180092083034,174.7453165421102,1.7817950230207584,33.345385069062274,34.81826182,0,0,0,0,0,0,1
5000,22459.350247012808,34652.46995596409,7.79973294190302,0.0,0.0,68.97595317416646,1.7334223526989934,6.466844705397987,34.81826182,1,0,1,0,0,0,1
43218,217184.7566652042,292692.7297658062,30.185020727865915,0.0,0.0,228.9094115311248,1.0,24.814979272134085,43.66464575866197,0,0,0,1,0,0,1
31500,16729.601512804544,89235.5,11.530343662429178,1.2498172008355437,1.9500365598328913,107.99526366067556,3.800146239331565,19.400438717994696,34.81826182,0,0,1,0,0,0,1
17326,50791.31317804858,75750.15563787454,6.321141649762353,0.0,0.0,134.1939302512424,1.1070472165874512,14.357716700475294,38.86484563554969,0,0,0,0,0,0,1
17300,27065.462312309086,43824.205428595014,14.367975002063933,1.0,1.0525678574377046,192.60841027085007,0.4737160712811477,17.578851786156555,34.945127119430396,0,0,0,0,0,0,1
12666,68773.26732384121,86033.29100393374,3.266328031469902,1.9667089960662623,0.9667089960662623,199.22019206790392,7.833544980331311,25.900126988198785,34.81826182,0,0,0,0,0,0,1
13247,43785.2011323524,60000.0,17.04685840572247,0.0,0.7748572002601123,16.478629794781245,3.476570797138765,13.424000401820786,34.81826182,0,0,0,0,0,0,1
13369,30146.575471659893,86843.87310154777,2.3494076669024717,4.694773518387516,2.9558188147100126,202.6239907271563,4.433728222065019,30.995958184582573,34.81826182,0,0,1,0,0,0,1
14212,68152.3846934614,86806.49477775666,9.45195822205329,1.1935052222433387,0.19350522224333866,114.52860534681555,3.967526111216693,23.580515666730015,34.81826182,0,0,0,0,0,0,1
50747,71301.87512304583,172158.61626986464,0.11805084866365967,0.0,0.9606497171121134,111.44382472523029,0.15740113155154623,13.983757072197164,26.198353887291425,0,0,1,0,0,0,1
5206,83768.34953257687,108444.24753551,7.033899457694785,3.523000774721736,2.1138004648330413,117.34115620263118,3.523000774721736,23.86440216922086,34.81826182,1,0,0,0,0,0,1
3905,23086.42455301637,34816.70998479975,8.826901194362694,0.0,0.3910329352124351,157.6579119438254,0.6089670647875649,6.173098805637306,34.81826182,1,0,1,0,0,0,1
46659,10266.670760076538,54723.24350918291,5.476242286258181,0.5826452438254544,0.7283065547818179,169.7377371395171,0.0,4.0785167067781805,34.81826182,0,0,0,0,0,0,1
11961,52902.426627215274,71669.4331692887,12.413208538389123,0.0,0.0,133.17211287371663,0.0,19.58679146161088,34.77924787637423,0,0,1,0,0,0,1
16273,48048.40947570423,68031.8104859154,20.15905242957698,0.0,0.0,265.07424097346154,1.5477157288730936,22.691054347244457,34.81826182,0,0,0,0,0,0,1
26404,60707.435753313795,92694.10141394776,2.1599640852268713,0.0,1.0,185.34044122780813,0.9597845113612293,18.759604937495588,7.128391625723419,0,0,0,0,0,0,1
5344,22234.468357901915,31664.81198910797,3.563111827843241,0.0,0.0,105.99326653387351,2.344667741764862,18.252447311372965,34.81826182,0,0,1,0,0,0,1
38719,13807.463932430914,53949.61114631799,12.398216059260069,2.211344955120016,2.76418119390002,159.3140589872319,0.0,15.479414685840112,34.81826182,0,0,0,0,0,0,1
11716,59804.45751505499,86571.15315968929,10.716351302330363,1.2836486976696362,1.5721171007767878,150.43605260583666,0.8557657984464242,37.841306682133876,34.81826182,0,0,1,0,0,0,1
11454,62020.54275866164,82841.63071516356,0.8144706077302521,4.547516329038749,1.361986936769001,172.69794240045695,2.09049673419225,34.0,34.81826182,0,0,0,0,0,0,1
12467,42487.54214604612,64945.26327148216,4.26168440971391,0.0,0.32309777281627283,70.71826737665879,2.353804454367454,28.061413363102364,34.94553631373303,0,0,1,0,0,0,1
25557,98299.4875818753,131460.01589437624,5.8921575889863895,0.0,0.7769606027534027,174.77058345905994,4.223039397246597,42.107842411013614,34.81826182,0,0,1,0,0,0,1
18511,95952.17510349945,134599.47117511107,3.9309469149124263,0.5486686639577097,2.743343319788549,164.93871659897408,1.0,17.09733732791542,35.595946743040784,0,0,0,0,0,0,1
10716,78145.36606611409,253686.19701026034,5.69874518275094,4.433751605749687,0.0,122.08679644484913,1.5662483942503134,15.867503211499374,34.81826182,1,0,0,1,0,0,1
10006,39642.595257310284,59929.16655738762,7.948120472854612,0.0,0.0,82.68705877225175,0.5043232939287824,18.0,32.248349925350894,0,0,1,0,0,0,1
39648,8203.667270481816,89235.5,4.648650873333487,5.770278056667206,1.5270236899997687,274.595684027935,5.2973017466669745,21.702698253333025,34.81826182,0,0,0,0,0,0,1
14808,65019.0,89235.5,0.043169013040129545,0.043169013040129545,0.0,170.66355878371633,0.0,21.326483033054913,34.81826182,1,0,0,0,0,0,1
15830,69938.91496151281,88957.24427976718,22.2420165616104,0.0,3.0,92.058653969929,1.3031933753558405,14.606386750711682,32.70488971198382,0,0,0,0,0,0,1
6204,85797.47553914768,121682.35902890172,4.6797543069250676,0.25619655445994627,0.0,167.18158362076915,1.0,23.822329287090458,32.95097883289363,0,0,0,0,0,0,1
10000,6361.081258438363,52624.305532406164,6.989587293500081,2.6858546378684083,2.6858546378684083,237.9460049645133,2.790569758578939,16.89528487928947,34.81826182,0,0,1,0,0,0,1
15307,80875.37241916843,105928.73897516205,1.9965842468362516,0.0,0.0,154.3321113416126,1.7718582716644218,33.45628345667116,50.67817365005956,0,0,0,0,0,0,1
25699,15850.205286752229,41392.89557858622,0.0,1.0,2.2748486233852807,110.69312761492733,0.36257568830735953,11.63742431169264,34.81826182,0,0,1,0,0,0,1
22477,25284.039196043268,45496.146888991636,12.579085168787003,0.0,0.5350762359344164,174.4925694011184,1.8596950562623342,23.50893269691817,45.99275583115148,0,0,0,0,0,0,1
27654,61314.55231583141,111633.37909171428,19.976219602183484,0.0,0.017835298362387952,87.22106673672573,0.0,4.112956889628457,84.31784873587713,0,0,0,0,0,0,1
15580,57311.71107699483,81061.07439108875,15.240276393727484,0.0,1.6201381968637425,173.58040842579248,1.296110557490994,13.804580426827718,38.21340974439247,0,0,0,0,0,0,1
12004,114379.4506577278,132794.39857932448,10.012447601501135,0.0,0.0,95.9499215960264,0.006223800750567721,25.003111900375284,34.81826182,0,0,0,0,0,0,1
22460,128763.34462236338,167308.21084263345,4.708877107142017,0.0,1.121301205357493,203.13302353775057,1.0,18.0,23.59347522160595,0,0,0,1,0,0,1
24901,86327.14719550591,119852.78376202234,6.981441586517738,1.6728528044940876,0.8364264022470438,102.04921567276924,7.509279206741131,16.49072079325887,34.81826182,0,0,0,0,0,0,1
24931,160131.16036100447,219879.353150193,6.879353150192994,0.0,5.7931768289022765,226.18457584301072,1.9310589429674254,34.527619193304076,34.81826182,0,0,0,0,0,0,1
31372,31135.71800850173,73023.07781824765,19.830616255257013,2.0,0.0,126.07876742227856,0.8306162552570123,13.830616255257013,34.851712890659684,0,0,0,0,0,0,1
7946,33931.62709266276,48188.0003600478,3.0,0.0,0.0,105.7028608886151,0.0,14.074287771701737,34.81826182,0,0,1,0,0,0,1
5485,78602.6471349198,91611.33379037095,4.289980129851621,0.3064271521322586,0.6128543042645171,111.51486839228396,1.3064271521322586,16.306427152132258,39.64527000670839,0,0,0,0,0,0,1
9765,56920.09022505203,70758.77305627949,9.22955347837459,0.8197023189163932,0.4098511594581966,84.7007482772207,4.918213913498359,19.409851159458196,33.09092711113934,0,0,0,0,0,0,1
18953,93167.43832305867,117729.21864364817,1.8055543962867908,0.0,0.17261879920431245,49.07895711757058,0.0,11.49602959310404,37.34057486211788,0,0,0,0,0,0,1
25936,26349.828122989868,57719.2538973508,1.7468307295491743,0.0,0.2531692704508257,118.59464355686005,2.240492188647523,16.974645836393393,35.04890538499277,0,0,0,0,0,0,1
11714,45267.314139211485,63689.52164153121,11.824187238976268,0.0,0.0,159.05496679278895,1.2433215777278463,15.202526450112344,34.81826182,0,0,0,0,0,0,1
13342,65523.48997300152,88586.78198430955,7.69921797791555,0.0,0.9498696629859251,109.56050395228559,2.9498696629859253,29.274413483436664,34.81826182,0,0,0,0,0,0,1
50000,31374.254653790525,89235.5,15.361784050443788,3.393825101845352,2.393825101845352,127.00027482187176,0.6010291496924414,13.580446155843614,34.81826182,0,0,0,0,0,0,1
9445,54784.85880776323,68860.5007234197,8.931649344498526,0.0,0.0,90.31623974532516,0.0,19.0,31.390639082593292,1,0,1,0,0,0,1
4651,54624.09860289677,58794.962874307326,9.751785902492646,1.5503571804985292,0.0,136.0801387041774,0.0,21.775178590249265,35.030897131460165,0,0,0,0,0,0,1
9976,36635.42363708911,86144.55337852266,5.034388104912398,0.5042985131140497,0.0,127.61223093900892,0.9914029737719006,28.37534311969256,34.81826182,0,0,0,0,0,0,1
11392,60051.21574584985,82280.24208283325,7.83094363132153,0.0,2.867622547471388,162.18512100223347,0.8676225474713881,24.32377452528612,35.5023328873537,0,0,0,0,0,0,1
22799,68101.36589657444,94098.05843387601,7.942034425963081,0.0,3.3362097275911013,162.07350283103472,0.0,31.331895136204448,34.81826182,0,0,0,0,0,0,1
7085,85036.47995942696,106901.17008714173,4.060074859274929,2.575093574093661,1.5450561444561965,83.50284272315787,3.0600748592749287,15.875467870468304,31.005550446543715,0,0,0,0,0,0,1
30000,65019.0,47835.64227349169,1.7217287089386235,0.5695678227653441,2.139135645530688,165.52311288152444,6.126110404888097,15.0,34.81826182,0,0,0,0,0,0,1
23000,170236.35338412935,211835.97741419502,8.000799516441838,1.5554667203953514,4.777333601976757,167.80502411777226,4.0,36.89146510853481,36.668408933634026,0,0,0,1,0,0,1
12500,69122.36448651658,101774.58607071302,12.356261618009686,0.0,6.499314591785311,155.68636470230015,0.07152648688781271,35.07015567045843,36.62110004674497,0,0,0,0,0,0,1
16452,75027.95378838258,99953.65936925077,8.30878460375746,4.485358993737566,2.102928201252487,86.05828268036579,2.242679496868783,20.411712805009948,30.89059062387068,0,0,0,0,0,0,1
12278,68796.56791678078,85885.02521215625,2.7854947987989735,1.570989597597947,0.7854947987989735,184.66196154778638,6.283958390391788,23.425937585587683,35.08124303875013,0,0,0,0,0,0,1
41310,147363.73756231298,226577.86997445067,2.0,0.0,4.0,157.81298219239815,3.0,28.0,34.81826182,0,0,0,0,0,1,1
11338,28936.36893762557,59878.03167440737,3.231245532553956,0.9807295389538371,0.0,92.71782957417307,3.942188616861511,10.980729538953836,34.74395135389472,1,0,0,0,0,0,1
5552,21698.146274325605,30052.321239482506,6.738393802587469,2.6860725631049625,1.8953575210349873,129.26175555921432,3.523212394825063,16.09284957930025,34.81826182,0,0,1,0,0,0,1
18754,153775.75687090575,182022.19696088633,1.3170994412331694,0.5073591059730709,0.0,160.858792912764,0.25367955298653544,20.370660989388178,34.81826182,0,0,0,0,0,0,1
11464,56929.08826084158,72046.97033585548,7.718177984867114,0.9060593282890379,0.45302966414451895,42.77221051113941,7.624237313156152,17.265148320722595,34.81826182,0,0,0,0,0,0,1
27212,149634.0741305594,164444.41726517104,10.753817147478431,0.0,0.3507634294956862,135.93116267533998,2.9477097115129416,31.649236570504314,35.29525104037142,0,0,0,0,0,0,1
24680,47026.88793259746,76283.37355323056,10.405818535696955,0.3195042126583987,6.041487362024804,234.0659651672497,2.520743681012402,22.958512637975197,39.834301375499734,0,0,1,0,0,0,1
6840,63830.76178744764,97131.1042295097,15.952805169645636,0.0,0.0,161.47666252450375,0.0,18.272956211573685,39.38608879826279,0,0,0,0,0,0,1
5498,124382.8218564198,135745.69724698365,7.231208640081798,0.7473155200116853,0.0,142.57969680825727,0.5053689599766293,31.19899488022202,34.81826182,1,0,0,0,0,0,1
8207,144532.98912648825,158307.01439485588,6.553133494931062,2.9178668513497854,0.0,85.80287306956747,3.2705332871625536,26.471000346280846,34.77906495330707,0,0,0,0,0,0,1
42044,9950.373791703301,50310.51995110667,3.1123007120016153,0.0,0.0,326.50850702354944,5.0,15.0,12.444636871846647,1,0,0,1,0,0,1
12229,58768.001020896096,80197.41665110916,10.269510786497154,0.0,3.4609784270056934,129.07415576286172,2.59573382025427,25.80853235949146,34.81826182,0,0,0,0,0,0,1
8996,64912.10977796439,77870.0488532729,10.0,0.0,0.0,117.41671165371834,1.796474319926244,22.677083079520585,35.472845634593824,0,0,0,0,0,0,1
38009,24538.46467154282,89235.5,2.987851683949685,0.0,3.987851683949685,134.89567381457806,1.987851683949685,24.987851683949685,34.81826182,0,1,0,0,0,0,1
17606,53778.26856440398,75461.81286350457,3.8279858716422392,0.0,0.0,53.68839492862349,4.139929358211197,12.720141283577606,35.19280263430041,0,0,0,0,0,0,1
15346,97814.99986053938,133151.8841437707,2.0370971790792245,0.0,2.761290142631456,105.59386943453796,1.5967746434213606,19.090321141051646,34.81826182,0,0,0,0,0,0,1
2310,24587.839160852356,35299.364263752956,8.10468598391994,0.3682286613066461,1.368228661306646,292.06600169477116,0.0,8.368228661306645,34.81826182,1,0,1,0,0,0,1
47647,230591.84002552158,295756.4096733571,13.427918232639314,0.0,0.6905034069733619,149.879894372811,5.833523848813533,23.618993186053277,37.805782052630725,0,0,0,0,0,0,1
4101,26598.346419191334,32282.90045901759,10.686352152484128,0.0,0.0,132.2670983065521,0.0,8.0,41.12264964205554,1,0,0,0,0,0,1
5480,78632.48093813792,91588.7989076976,4.382080073634144,0.313005719545296,0.626011439090592,111.82362355800484,1.313005719545296,16.313005719545295,39.59948563256921,0,0,0,0,0,0,1
6633,74407.5568680739,81105.65471524885,1.4363223663042775,1.4363223663042775,0.0,289.0725964715613,0.0,28.718161183152137,38.368576050057335,0,0,0,1,0,0,1
6714,10194.639316755147,36746.919251160674,11.115754031157952,2.0578770155789763,4.42979502596496,266.3464866208948,0.9421229844210237,29.65273790652614,27.851672349751198,1,0,0,0,0,0,1
7572,33612.87045695251,49818.732127389885,2.144126057698876,0.0,0.0,140.70708760740854,0.0,17.27936971150562,34.81826182,0,0,1,0,0,0,1
19453,47000.0,69969.31244137572,14.723811972381489,0.09206267587283712,0.06137511724855793,216.8053561099748,4.907937324127163,21.09206267587284,34.81826182,0,0,0,0,0,0,1
7884,35784.33774929996,49480.94838399514,3.0,0.0,0.0,147.6035086533752,0.15374378057420346,19.925124388515933,34.81826182,1,0,1,0,0,0,1
20370,117223.09188526406,149633.76984203348,5.1851698684799885,0.09876415570666564,0.09876415570666564,131.01877085206672,1.0987641557066656,12.098764155706666,31.55908045221589,0,0,0,0,0,0,1
9844,25606.62733698745,45393.56937683658,12.502540518861537,0.0,1.1675135062871786,146.00218574248925,1.2216576624752142,12.891711687623928,34.81826182,0,0,0,0,0,0,1
17455,90874.40254490064,115910.28753207189,2.2493931245981926,0.0,0.26913740378433726,180.707057839321,2.7308625962156627,25.730862596215662,34.81826182,0,0,0,0,0,0,1
25864,63473.303265715345,103735.13126997714,0.9455458318535457,0.0,3.6386457963386425,183.6548749297482,1.455458318535457,30.541097432000885,34.81826182,0,0,0,0,0,0,1
27100,73070.73786279114,112712.0894355624,14.517427353006896,3.3549914532949288,0.6774957266474645,108.58115109697067,1.0,48.002367526071396,38.341842644213266,0,0,0,0,0,0,1
34111,11602.093698954215,42503.6699632871,1.4975449077048522,0.6517337423942204,0.6517337423942204,177.91930220366217,2.741331288028898,12.393065030423118,34.81826182,0,0,0,0,0,0,1
11096,77403.72290392286,86486.75423645879,2.5799168741150766,1.8066943752949745,0.0,327.20989616495933,0.09665281235251277,27.130124688827387,30.170383015255144,1,0,0,0,0,0,1
16223,65019.0,89235.5,0.6471621908134298,0.0,0.0,133.19269257697067,0.0,21.10447393478703,32.58206442636763,1,0,0,0,0,0,1
